1708435090,176.06250,4.05,93.39
1708435450,202.01805,4.05,93.23
1708435810,92.69722,4.05,93.23
1708436170,96.65139,4.05,93.07
1708436531,97.18333,4.05,93.07
1708436890,99.93611,4.05,92.91
1708437250,102.29723,4.05,92.91
1708437610,111.44305,4.05,92.75
1708437970,280.57639,4.05,92.75
1708438330,232.65973,4.05,92.60
1708438690,111.46389,4.05,92.60
1708439050,113.19444,4.05,92.44
1708439411,115.82639,4.05,92.44
1708439770,118.72639,4.05,92.28
1708440130,121.24306,4.04,92.28
1708440490,123.72500,4.04,92.12
1708440850,231.06528,4.06,92.12
1708441210,127.70695,4.06,91.96
1708441570,195.40973,4.06,91.96
1708441930,116.00694,4.06,91.80
1708442290,215.99861,4.06,91.65
1708442650,134.47778,4.06,91.65
1708443010,199.19028,4.06,91.49
1708443370,428.68750,4.05,91.49
1708443730,323.40833,4.05,91.33
1708444090,360.68332,4.04,91.33
1708444450,361.18054,4.05,91.17
1708444810,143.11806,4.05,91.17
1708445170,278.51666,4.05,91.02
1708445530,327.68195,4.05,90.86
1708445891,213.08333,4.05,90.86
1708446250,235.32916,4.06,90.86
1708446610,138.22084,4.07,90.70
1708446970,375.35556,4.11,90.70
1708447330,148.66945,4.06,90.70
1708447690,152.44444,4.06,90.70
1708448050,164.24306,4.06,90.54
1708448410,501.64862,4.06,90.54
1708448770,461.69028,4.06,90.54
1708449130,404.79584,4.06,90.54
1708449490,193.51805,4.06,90.38
1708449851,150.33611,4.06,90.38
1708450211,380.89862,4.06,90.38
1708450570,188.04584,4.06,90.22
1708450930,365.70972,4.06,90.22
1708451290,142.98611,4.06,90.22
1708451650,141.24306,4.06,90.22
1708452010,196.67917,4.06,90.07
1708452371,138.37917,4.06,90.07
1708452730,358.01807,4.06,90.07
1708453090,235.16112,4.06,90.07
1708453450,492.52777,4.06,89.91
1708453810,417.31668,4.06,89.91
1708454171,169.03195,4.05,89.75
1708454530,126.70139,4.05,89.75
1708454890,123.52778,4.06,89.75
1708455250,254.53473,4.06,89.59
1708455610,322.18332,4.06,89.59
1708455971,141.95139,4.11,89.59
1708456330,119.20139,4.06,89.43
1708456690,239.03334,4.06,89.43
1708457050,284.52084,4.06,89.43
1708457410,144.98195,4.05,89.43
1708457771,142.62222,4.07,89.27
1708458130,140.23611,4.07,89.27
1708458490,35.15833,4.07,89.27
1708458850,124.50555,4.05,89.12
1708459210,394.57501,4.05,89.12
1708459570,121.01945,4.05,88.96
1708459930,121.00833,4.05,88.96
1708460291,121.12917,4.05,88.80
1708460650,122.20277,4.05,88.80
1708461011,149.24861,4.05,88.80
946684810,27.10695,0.00,0.00
946684810,97.53194,0.00,0.00
1708466410,69.07500,0.00,0.00
946684810,207.55556,4.07,86.20
1708531210,125.20834,4.08,86.20
1708531277,30.55139,4.07,86.20
1708534810,355.73193,4.09,86.20
1708538410,386.37778,4.09,86.20
1708542010,406.23056,4.08,86.20
1708545611,405.70557,4.08,86.20
1708549210,372.33057,4.07,86.20
1708552810,336.35278,4.05,86.20
1708556410,312.02777,4.04,86.06
1708560010,299.39862,4.03,86.06
1708563611,291.71112,4.01,86.06
1708567211,288.36667,4.00,85.91
1708570811,300.18054,3.99,85.91
1708574410,328.68472,3.98,85.77
1708578010,360.47223,3.97,85.77
1708581610,393.45279,3.96,85.63
1708585552,418.02499,3.96,83.20
1708588811,423.23749,3.94,83.03
1708592410,389.73471,3.94,82.87
1708596010,342.18472,3.93,82.87
1708599610,310.70416,3.93,82.70
1708603210,294.52640,3.93,82.70
1708606810,280.74582,3.92,82.54
1708610410,271.84723,3.92,82.38
1708614010,275.79721,3.92,82.21
1708617610,295.26111,4.01,82.21
1708621210,322.38611,4.06,82.21
1708624810,349.69168,4.06,82.21
1708628410,378.43054,4.05,82.21
1708632010,395.91528,4.05,82.21
1708635610,397.39584,4.05,82.21
1708639210,366.92499,4.03,82.21
1708642810,326.54584,4.03,82.21
1708646410,302.01666,4.02,82.21
1708650010,287.60834,4.01,82.21
1708653611,277.51807,4.01,82.05
1708657210,277.53888,4.00,82.05
1708660810,294.74167,3.99,82.05
1708664410,325.18610,3.99,82.05
1708668010,356.44861,3.98,81.89
1708671610,387.21805,3.98,81.89
1708675210,404.56668,3.97,81.73
1708678810,402.10138,3.96,81.73
1708682411,369.32639,3.95,81.73
1708686010,325.41806,3.94,81.56
1708689610,298.97223,3.94,81.56
1708693211,285.80554,3.92,81.40
1708696810,274.36667,3.91,81.07
1708700417,265.57224,3.90,80.75
1708704010,265.96249,3.90,80.42
1708707610,282.29306,3.90,80.26
1708711210,307.87918,3.88,80.09
1708714811,336.80139,3.88,79.93
1708718410,367.26389,3.87,79.77
1708722010,391.05417,3.88,79.61
1708725610,392.38889,3.86,79.44
1708729210,363.13333,3.85,79.28
1708732810,327.03888,3.84,79.12
1708736410,308.48611,3.84,78.95
1708740010,301.79166,3.84,78.79
1708743610,300.10278,3.84,78.63
1708747210,309.79028,3.83,78.46
1708750810,332.56528,3.83,78.30
