946684840,397.14722,-1.00,-1.00
946684871,520.91248,-1.00,-1.00
946684900,302.57639,-1.00,-1.00
946684810,271.27917,-1.00,-1.00
946684841,257.66110,-1.00,-1.00
946684870,239.35278,-1.00,-1.00
946684900,245.89027,-1.00,-1.00
946684810,202.01250,-1.00,-1.00
946684810,278.06946,-1.00,-1.00
946684841,283.27084,-1.00,-1.00
946684870,246.51250,-1.00,-1.00
946684900,248.38889,-1.00,-1.00
